run_id,run_created_at,job_name,category,platform,variant,conclusion,created_at,started_at,completed_at,queue_seconds,duration_seconds,runner_labels
23252584177,2026-03-18T15:27:16Z,"Linux::gfx950-dcgpu::release / Test Python / Test rocm[libraries,devel] wheels | gfx950-dcgpu",test,Linux,gfx950-dcgpu,cancelled,2026-03-18T17:34:55Z,2026-03-18T18:50:14Z,2026-03-18T19:20:18Z,4519.0,1804.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Python / Test rocm[libraries] wheels | gfx950-dcgpu,test,Linux,gfx950-dcgpu,success,2026-03-18T17:34:55Z,2026-03-18T19:16:43Z,2026-03-18T19:31:39Z,6108.0,896.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx1151::release / Build Python / Build Python | gfx1151,python,Windows,gfx1151,success,2026-03-18T18:01:23Z,2026-03-18T18:33:19Z,2026-03-18T18:44:47Z,1916.0,688.0,azure-windows-scale-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx1151::release / Validate Artifact Structure / Validate artifact structure (gfx1151),validate,Windows,gfx1151,success,2026-03-18T18:01:23Z,2026-03-18T18:05:09Z,2026-03-18T18:07:24Z,226.0,135.0,azure-linux-scale-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test Sanity Check / Test sanity (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T18:05:57Z,2026-03-18T20:22:47Z,2026-03-18T20:24:36Z,8210.0,109.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx1151::release / Build PyTorch / Build PyTorch | gfx1151 | torch release/2.10 | py3.12,pytorch,Windows,gfx1151,success,2026-03-18T18:44:47Z,2026-03-18T19:15:24Z,2026-03-18T20:00:04Z,1837.0,2680.0,azure-windows-scale-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx120X-all::release / Validate Artifact Structure / Validate artifact structure (gfx120X-all),validate,Windows,gfx120X-all,success,2026-03-18T19:12:18Z,2026-03-18T19:13:51Z,2026-03-18T19:16:30Z,93.0,159.0,azure-linux-scale-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx120X-all::release / Build Python / Build Python | gfx120X-all,python,Windows,gfx120X-all,success,2026-03-18T19:12:18Z,2026-03-18T19:48:51Z,2026-03-18T20:00:49Z,2193.0,718.0,azure-windows-scale-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx120X-all::release / Build PyTorch / Build PyTorch | gfx120X-all | torch release/2.10 | py3.12,pytorch,Windows,gfx120X-all,success,2026-03-18T20:00:49Z,2026-03-18T20:22:33Z,2026-03-18T21:19:16Z,1304.0,3403.0,azure-windows-scale-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test hipsolver / Test hipsolver (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:39:06Z,2026-03-18T21:41:43Z,4469.0,157.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test hip-tests / Test hip-tests (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,failure,2026-03-18T20:24:37Z,2026-03-18T21:43:39Z,2026-03-18T22:16:16Z,4742.0,1957.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test hipsparse / Test hipsparse (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:39:05Z,2026-03-18T21:43:58Z,4468.0,293.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test rocroller / Test rocroller (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:52:30Z,2026-03-18T21:55:31Z,5273.0,181.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test rocsparse / Test rocsparse (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:48:13Z,2026-03-18T21:50:16Z,5016.0,123.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test hipblaslt / Test hipblaslt (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:41:20Z,2026-03-18T21:43:27Z,4603.0,127.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test hipsparselt / Test hipsparselt (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:42:29Z,2026-03-18T21:47:44Z,4672.0,315.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test hipdnn_install / Test hipdnn_install (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:45:57Z,2026-03-18T21:48:09Z,4880.0,132.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test hipblas / Test hipblas (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:44:55Z,2026-03-18T21:47:22Z,4818.0,147.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test hipdnn-samples / Test hipdnn-samples (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:50:27Z,2026-03-18T21:54:48Z,5150.0,261.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test rocprim / Test rocprim (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:48:20Z,2026-03-18T21:52:01Z,5023.0,221.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test rocr-debug-agent / Test rocr-debug-agent (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:54:48Z,2026-03-18T21:56:38Z,5411.0,110.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test rocfft / Test rocfft (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:48:19Z,2026-03-18T21:53:37Z,5022.0,318.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test rocprofiler-systems / Test rocprofiler-systems (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:42:35Z,2026-03-18T21:48:00Z,4678.0,325.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test rocrand / Test rocrand (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:44:49Z,2026-03-18T21:47:16Z,4812.0,147.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test hipdnn / Test hipdnn (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:48:13Z,2026-03-18T21:49:57Z,5016.0,104.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test hipblasltprovider / Test hipblasltprovider (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:50:21Z,2026-03-18T21:54:23Z,5144.0,242.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test rocgdb / Test rocgdb (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:48:19Z,2026-03-18T22:08:47Z,5022.0,1228.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test hipcub / Test hipcub (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:59:11Z,2026-03-18T22:01:31Z,5674.0,140.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test rocprofiler-compute / Test rocprofiler-compute (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:56:54Z,2026-03-18T22:09:33Z,5537.0,759.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test rocblas / Test rocblas (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:56:38Z,2026-03-18T21:59:00Z,5521.0,142.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test rocwmma / Test rocwmma (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:54:42Z,2026-03-18T21:58:07Z,5405.0,205.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test rocthrust / Test rocthrust (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:54:49Z,2026-03-18T22:00:31Z,5412.0,342.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test miopen / Test miopen (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T22:07:14Z,2026-03-18T22:14:54Z,6157.0,460.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test aqlprofile / Test aqlprofile (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T22:09:49Z,2026-03-18T22:13:19Z,6312.0,210.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test hipfft / Test hipfft (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:59:05Z,2026-03-18T22:04:57Z,5668.0,352.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test libhipcxx_hiprtc / Test libhipcxx_hiprtc (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T21:55:54Z,2026-03-18T22:04:31Z,5477.0,517.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test miopenprovider / Test miopenprovider (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T22:05:42Z,2026-03-18T22:12:42Z,6065.0,420.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test rocsolver / Test rocsolver (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T22:01:14Z,2026-03-18T22:03:27Z,5797.0,133.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test libhipcxx_hipcc / Test libhipcxx_hipcc (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,failure,2026-03-18T20:24:37Z,2026-03-18T22:06:35Z,2026-03-18T22:17:14Z,6118.0,639.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test rocrtst / Test rocrtst (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T22:05:35Z,2026-03-18T22:10:18Z,6058.0,283.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Linux::gfx950-dcgpu::release / Test Artifacts / Test hiprand / Test hiprand (shard 1/1) (gfx950-dcgpu),test,Linux,gfx950-dcgpu,success,2026-03-18T20:24:37Z,2026-03-18T22:07:47Z,2026-03-18T22:11:49Z,6190.0,242.0,linux-mi355-1gpu-ossci-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Configure test matrix (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:22:12Z,2026-03-18T21:22:43Z,2026-03-18T21:22:56Z,31.0,13.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Validate Artifact Structure / Validate artifact structure (gfx110X-all),validate,Windows,gfx110X-all,success,2026-03-18T21:22:12Z,2026-03-18T21:22:43Z,2026-03-18T21:24:52Z,31.0,129.0,azure-linux-scale-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Build Python / Build Python | gfx110X-all,python,Windows,gfx110X-all,success,2026-03-18T21:22:12Z,2026-03-18T21:56:23Z,2026-03-18T22:08:43Z,2051.0,740.0,azure-windows-scale-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test Sanity Check / Test sanity (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:22:56Z,2026-03-18T21:23:56Z,2026-03-18T21:24:46Z,60.0,50.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test rocrand / Test rocrand (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:25:04Z,2026-03-18T21:27:04Z,17.0,120.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test hip-tests / Test hip-tests (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:25:04Z,2026-03-18T21:49:53Z,17.0,1489.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test hipdnn_install / Test hipdnn_install (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:25:04Z,2026-03-18T21:26:18Z,17.0,74.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test rocblas / Test rocblas (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:28:38Z,2026-03-18T21:29:48Z,231.0,70.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test rocprim / Test rocprim (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:26:16Z,2026-03-18T21:29:17Z,89.0,181.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test hipcub / Test hipcub (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:28:38Z,2026-03-18T21:30:07Z,231.0,89.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test hipsolver / Test hipsolver (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:25:04Z,2026-03-18T21:26:50Z,17.0,106.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test hipdnn / Test hipdnn (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,failure,2026-03-18T21:24:47Z,2026-03-18T21:25:04Z,2026-03-18T21:27:04Z,17.0,120.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test hipfft / Test hipfft (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:27:28Z,2026-03-18T21:31:37Z,161.0,249.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test rocsparse / Test rocsparse (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:26:16Z,2026-03-18T21:27:36Z,89.0,80.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test hipblas / Test hipblas (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:28:38Z,2026-03-18T21:29:44Z,231.0,66.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test rocthrust / Test rocthrust (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:26:16Z,2026-03-18T21:31:52Z,89.0,336.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test hipblasltprovider / Test hipblasltprovider (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:27:28Z,2026-03-18T21:28:26Z,161.0,58.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test hipdnn-samples / Test hipdnn-samples (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:27:28Z,2026-03-18T21:28:26Z,161.0,58.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test hipsparse / Test hipsparse (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:26:16Z,2026-03-18T21:29:47Z,89.0,211.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test hiprand / Test hiprand (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:27:28Z,2026-03-18T21:28:31Z,161.0,63.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test rocwmma / Test rocwmma (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:27:28Z,2026-03-18T21:31:11Z,161.0,223.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test hipblaslt / Test hipblaslt (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:27:28Z,2026-03-18T21:28:39Z,161.0,71.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test miopen / Test miopen (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:28:38Z,2026-03-18T21:31:53Z,231.0,195.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Artifacts / Test miopenprovider / Test miopenprovider (shard 1/1) (gfx110X-all),test,Windows,gfx110X-all,success,2026-03-18T21:24:47Z,2026-03-18T21:28:38Z,2026-03-18T21:29:30Z,231.0,52.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,"Windows::gfx110X-all::release / Test Python / Test rocm[libraries,devel] wheels | gfx110X-all",test,Windows,gfx110X-all,success,2026-03-18T22:08:43Z,2026-03-18T22:08:55Z,2026-03-18T22:10:28Z,12.0,93.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Build PyTorch / Build PyTorch | gfx110X-all | torch release/2.10 | py3.12,pytorch,Windows,gfx110X-all,success,2026-03-18T22:08:43Z,2026-03-18T22:47:30Z,2026-03-18T23:56:26Z,2327.0,4136.0,azure-windows-scale-rocm
23252584177,2026-03-18T15:27:16Z,Windows::gfx110X-all::release / Test Python / Test rocm[libraries] wheels | gfx110X-all,test,Windows,gfx110X-all,success,2026-03-18T22:08:43Z,2026-03-18T22:08:55Z,2026-03-18T22:09:39Z,12.0,44.0,windows-gfx110X-gpu-rocm
23252584177,2026-03-18T15:27:16Z,CI Summary,summary,,,failure,2026-03-18T23:56:26Z,2026-03-18T23:56:39Z,2026-03-18T23:56:48Z,13.0,9.0,ubuntu-24.04
23252133249,2026-03-18T15:17:41Z,setup / setup,other,,,success,2026-03-18T15:17:42Z,2026-03-18T15:18:31Z,2026-03-18T15:18:36Z,49.0,5.0,ubuntu-24.04
23252133249,2026-03-18T15:17:41Z,Windows::gfx120X-all::release / Build Artifacts / Build release (xfail false),build,Windows,gfx120X-all,success,2026-03-18T15:18:37Z,2026-03-18T15:25:50Z,2026-03-18T19:03:52Z,433.0,13082.0,azure-windows-scale-rocm
23252133249,2026-03-18T15:17:41Z,Windows::gfx1151::release / Build Artifacts / Build release (xfail false),build,Windows,gfx1151,success,2026-03-18T15:18:37Z,2026-03-18T15:26:16Z,2026-03-18T17:56:52Z,459.0,9036.0,azure-windows-scale-rocm
23252133249,2026-03-18T15:17:41Z,Windows::gfx110X-all::release / Build Artifacts / Build release (xfail false),build,Windows,gfx110X-all,success,2026-03-18T15:18:37Z,2026-03-18T15:21:28Z,2026-03-18T19:02:56Z,171.0,13288.0,azure-windows-scale-rocm
23252133249,2026-03-18T15:17:41Z,Linux::gfx1151::release / Build Artifacts / Build (xfail false),build,Linux,gfx1151,success,2026-03-18T15:18:37Z,2026-03-18T15:19:23Z,2026-03-18T17:17:05Z,46.0,7062.0,azure-linux-scale-rocm
23252133249,2026-03-18T15:17:41Z,Linux::gfx950-dcgpu::release / Build Artifacts / Build (xfail false),build,Linux,gfx950-dcgpu,success,2026-03-18T15:18:37Z,2026-03-18T15:19:54Z,2026-03-18T17:23:33Z,77.0,7419.0,azure-linux-scale-rocm
23252133249,2026-03-18T15:17:41Z,Linux::gfx110X-all::release / Build Artifacts / Build (xfail false),build,Linux,gfx110X-all,success,2026-03-18T15:18:37Z,2026-03-18T15:19:51Z,2026-03-18T16:57:40Z,74.0,5869.0,azure-linux-scale-rocm
23252133249,2026-03-18T15:17:41Z,Linux::gfx120X-all::release / Build Artifacts / Build (xfail false),build,Linux,gfx120X-all,success,2026-03-18T15:18:37Z,2026-03-18T15:19:42Z,2026-03-18T17:09:13Z,65.0,6571.0,azure-linux-scale-rocm
23252133249,2026-03-18T15:17:41Z,Linux::gfx94X-dcgpu::release / Build Artifacts / Build (xfail false),build,Linux,gfx94X-dcgpu,success,2026-03-18T15:18:37Z,2026-03-18T15:20:00Z,2026-03-18T17:32:19Z,83.0,7939.0,azure-linux-scale-rocm
23252133249,2026-03-18T15:17:41Z,Linux::gfx110X-all::release / Build Python / Build Python | gfx110X-all,python,Linux,gfx110X-all,success,2026-03-18T16:57:41Z,2026-03-18T17:05:39Z,2026-03-18T17:15:43Z,478.0,604.0,azure-linux-scale-rocm
23252133249,2026-03-18T15:17:41Z,Linux::gfx110X-all::release / Validate Artifact Structure / Validate artifact structure (gfx110X-all),validate,Linux,gfx110X-all,success,2026-03-18T16:57:41Z,2026-03-18T17:02:42Z,2026-03-18T17:05:16Z,301.0,154.0,azure-linux-scale-rocm
23252133249,2026-03-18T15:17:41Z,Linux::gfx120X-all::release / Validate Artifact Structure / Validate artifact structure (gfx120X-all),validate,Linux,gfx120X-all,success,2026-03-18T17:09:14Z,2026-03-18T17:12:16Z,2026-03-18T17:15:45Z,182.0,209.0,azure-linux-scale-rocm
23252133249,2026-03-18T15:17:41Z,Linux::gfx120X-all::release / Build Python / Build Python | gfx120X-all,python,Linux,gfx120X-all,success,2026-03-18T17:09:14Z,2026-03-18T17:12:20Z,2026-03-18T17:23:27Z,186.0,667.0,azure-linux-scale-rocm
23252133249,2026-03-18T15:17:41Z,Linux::gfx110X-all::release / Build PyTorch / Build PyTorch | gfx110X-all | torch release/2.10 | py3.12,pytorch,Linux,gfx110X-all,success,2026-03-18T17:15:43Z,2026-03-18T17:17:50Z,2026-03-18T17:48:20Z,127.0,1830.0,azure-linux-scale-rocm
23252133249,2026-03-18T15:17:41Z,Linux::gfx1151::release / Test Artifacts / Configure test matrix (gfx1151),test,Linux,gfx1151,success,2026-03-18T17:17:06Z,2026-03-18T17:18:16Z,2026-03-18T17:18:32Z,70.0,16.0,linux-gfx1151-gpu-rocm
23252133249,2026-03-18T15:17:41Z,Linux::gfx1151::release / Validate Artifact Structure / Validate artifact structure (gfx1151),validate,Linux,gfx1151,success,2026-03-18T17:17:06Z,2026-03-18T17:24:15Z,2026-03-18T17:27:29Z,429.0,194.0,azure-linux-scale-rocm
23252133249,2026-03-18T15:17:41Z,Linux::gfx1151::release / Build Python / Build Python | gfx1151,python,Linux,gfx1151,success,2026-03-18T17:17:06Z,2026-03-18T17:22:06Z,2026-03-18T17:31:21Z,300.0,555.0,azure-linux-scale-rocm
23252133249,2026-03-18T15:17:41Z,Linux::gfx1151::release / Test Artifacts / Test Sanity Check / Test sanity (shard 1/1) (gfx1151),test,Linux,gfx1151,success,2026-03-18T17:18:32Z,2026-03-18T17:19:29Z,2026-03-18T17:20:45Z,57.0,76.0,linux-gfx1151-gpu-rocm
23252133249,2026-03-18T15:17:41Z,Linux::gfx120X-all::release / Build PyTorch / Build PyTorch | gfx120X-all | torch release/2.10 | py3.12,pytorch,Linux,gfx120X-all,success,2026-03-18T17:23:28Z,2026-03-18T17:25:33Z,2026-03-18T17:54:39Z,125.0,1746.0,azure-linux-scale-rocm
